lincs_id	chembl_id
BRD-K69608737	CHEMBL615772
BRD-K69616553	CHEMBL3188678
BRD-K69616553	CHEMBL4028112
BRD-K69650333	CHEMBL1117
BRD-K69650333	CHEMBL762455
BRD-K69664985	CHEMBL2355500
BRD-K69676861	CHEMBL1723543
BRD-K69676861	CHEMBL2831911
BRD-K69682028	CHEMBL3186259
BRD-K69682028	CHEMBL4025693
BRD-K69688083	CHEMBL1115
BRD-K69688083	CHEMBL756933
BRD-K69697800	CHEMBL2145237
BRD-K69705756	CHEMBL2360118
BRD-K69705756	CHEMBL3734442
BRD-K69726342	CHEMBL1487
BRD-K69763916	CHEMBL432038
BRD-K69763916	CHEMBL755381
BRD-K69791739	CHEMBL2131434
BRD-K69792860	CHEMBL1880566
BRD-K69792860	CHEMBL3011322
BRD-K69795440	CHEMBL1449895
BRD-K69795440	CHEMBL2183026
BRD-K69812556	CHEMBL1150409
BRD-K69812556	CHEMBL31354
BRD-K69812556	CHEMBL655363
BRD-K69834151	CHEMBL1082457
BRD-K69834151	CHEMBL1111017
BRD-K69837166	CHEMBL3182208
BRD-K69837166	CHEMBL4021528
BRD-K69840642	CHEMBL511749
BRD-K69840642	CHEMBL987457
BRD-K69869536	CHEMBL2357329
BRD-K69894866	CHEMBL3186554
BRD-K69894866	CHEMBL4025988
BRD-K69930474	CHEMBL2139065
BRD-K69932463	CHEMBL1801204
BRD-K69932463	CHEMBL2958954
BRD-K69936404	CHEMBL2362313
BRD-K69936404	CHEMBL3737292
BRD-K70016992	CHEMBL2358027
BRD-K70052774	CHEMBL2366341
BRD-K70052774	CHEMBL68771
BRD-K70052774	CHEMBL713014
BRD-K70054078	CHEMBL2145222
BRD-K70068608	CHEMBL3561443
BRD-K70074151	CHEMBL3185502
BRD-K70074151	CHEMBL4024936
BRD-K70102743	CHEMBL1873530
BRD-K70102743	CHEMBL2968959
BRD-K70131229	CHEMBL1074488
BRD-K70131229	CHEMBL606759
BRD-K70163715	CHEMBL101253
BRD-K70163715	CHEMBL770526
BRD-K70201679	CHEMBL2355072
BRD-K70241288	CHEMBL1128182
BRD-K70241288	CHEMBL13600
BRD-K70241288	CHEMBL625939
BRD-K70243592	CHEMBL3559872
BRD-K70251741	CHEMBL2137019
BRD-K70252286	CHEMBL2144686
BRD-K70274124	CHEMBL1897265
BRD-K70274124	CHEMBL3024877
BRD-K70281171	CHEMBL1136788
BRD-K70281171	CHEMBL16410
BRD-K70281171	CHEMBL631935
BRD-K70301876	CHEMBL1508
BRD-K70327167	CHEMBL265502
BRD-K70327167	CHEMBL642667
BRD-K70327191	CHEMBL1170610
BRD-K70327191	CHEMBL1220703
BRD-K70330367	CHEMBL639522
BRD-K70330367	CHEMBL660
BRD-K70358157	CHEMBL2359362
BRD-K70358157	CHEMBL3720835
BRD-K70358946	CHEMBL1112
BRD-K70358946	CHEMBL764543
BRD-K70397964	CHEMBL2355430
BRD-K70401845	CHEMBL1131453
BRD-K70401845	CHEMBL553
BRD-K70401845	CHEMBL631527
BRD-K70415218	CHEMBL1701268
BRD-K70415218	CHEMBL2899420
BRD-K70487031	CHEMBL54661
BRD-K70487031	CHEMBL615009
BRD-K70487031	CHEMBL691747
BRD-K70490179	CHEMBL1125674
BRD-K70490179	CHEMBL2186
BRD-K70490179	CHEMBL275707
BRD-K70490179	CHEMBL627049
BRD-K70503895	CHEMBL1036328
BRD-K70503895	CHEMBL566061
BRD-K70505054	CHEMBL1124898
BRD-K70505054	CHEMBL4027
BRD-K70505054	CHEMBL512
BRD-K70505054	CHEMBL622500
BRD-K70507123	CHEMBL1527608
BRD-K70507123	CHEMBL2350645
BRD-K70511574	CHEMBL3991927
BRD-K70524666	CHEMBL1452974
BRD-K70524666	CHEMBL2184452
BRD-K70549064	CHEMBL374074
BRD-K70557564	CHEMBL444172
BRD-K70557564	CHEMBL993195
BRD-K70577657	CHEMBL344314
BRD-K70578146	CHEMBL1554
BRD-K70578146	CHEMBL892073
BRD-K70592963	CHEMBL647043
BRD-K70592963	CHEMBL711
BRD-K70642949	CHEMBL1765740
BRD-K70642949	CHEMBL2912057
BRD-K70646792	CHEMBL1032824
BRD-K70646792	CHEMBL568636
BRD-K70693222	CHEMBL1026142
BRD-K70693222	CHEMBL567331
BRD-K70714754	CHEMBL2143638
BRD-K70744040	CHEMBL3184914
BRD-K70744040	CHEMBL4024234
BRD-K70751730	CHEMBL1230640
BRD-K70751730	CHEMBL1637893
BRD-K70756309	CHEMBL3561877
BRD-K70771662	CHEMBL1398225
BRD-K70771662	CHEMBL2040424
BRD-K70778732	CHEMBL621
BRD-K70778732	CHEMBL643323
BRD-K70792160	CHEMBL1398474
BRD-K70792160	CHEMBL2038736
BRD-K70799801	CHEMBL1294
BRD-K70821460	CHEMBL1125073
BRD-K70821460	CHEMBL275443
BRD-K70821460	CHEMBL627964
BRD-K70831943	CHEMBL1423690
BRD-K70838368	CHEMBL2144896
BRD-K70839030	CHEMBL2142142
BRD-K70871370	CHEMBL2139052
BRD-K70880645	CHEMBL3560201
BRD-K70883034	CHEMBL1125403
BRD-K70883034	CHEMBL13341
BRD-K70883034	CHEMBL3220
BRD-K70883034	CHEMBL622512
BRD-K70891562	CHEMBL1985345
BRD-K70914287	CHEMBL258940
BRD-K70914287	CHEMBL917742
BRD-K70917163	CHEMBL1094843
BRD-K70917163	CHEMBL1110908
BRD-K70918941	CHEMBL1413278
BRD-K70918941	CHEMBL2076563
BRD-K70923866	CHEMBL3560384
BRD-K70960308	CHEMBL1726195
BRD-K70960308	CHEMBL2823411
BRD-K70976396	CHEMBL3580522
BRD-K70976396	CHEMBL721509
BRD-K70976396	CHEMBL996
BRD-K70977695	CHEMBL1433941
BRD-K70977695	CHEMBL2169258
BRD-K70980943	CHEMBL3751708
BRD-K70980943	CHEMBL64404
BRD-K70980943	CHEMBL707301
BRD-K71003802	CHEMBL457606
BRD-K71003802	CHEMBL943597
BRD-K71013094	CHEMBL184618
BRD-K71013094	CHEMBL825134
BRD-K71029018	CHEMBL1393958
BRD-K71029018	CHEMBL2027490
BRD-K71035033	CHEMBL1908391
BRD-K71035033	CHEMBL2949382
BRD-K71055333	CHEMBL1232131
BRD-K71055333	CHEMBL1635771
BRD-K71059170	CHEMBL1541
BRD-K71059170	CHEMBL918151
BRD-K71075093	CHEMBL1617409
BRD-K71075093	CHEMBL2820129
BRD-K71103788	CHEMBL1175
BRD-K71103788	CHEMBL795269
BRD-K71125014	CHEMBL3632534
BRD-K71125014	CHEMBL62193
BRD-K71125014	CHEMBL701536
BRD-K71133585	CHEMBL1437847
BRD-K71133585	CHEMBL2173189
BRD-K71138616	CHEMBL1869437
BRD-K71138616	CHEMBL2976625
BRD-K71140693	CHEMBL1091831
BRD-K71140693	CHEMBL1112250
BRD-K71166745	CHEMBL3561933
BRD-K71169984	CHEMBL1092480
BRD-K71169984	CHEMBL1105886
BRD-K71172276	CHEMBL1733194
BRD-K71172276	CHEMBL2875973
BRD-K71182391	CHEMBL1735527
BRD-K71182391	CHEMBL2876123
BRD-K71188711	CHEMBL2134104
BRD-K71205264	CHEMBL3560535
BRD-K71265179	CHEMBL1341100
BRD-K71265179	CHEMBL1827242
BRD-K71266197	CHEMBL1208118
BRD-K71266197	CHEMBL1284083
BRD-K71289571	CHEMBL1142689
BRD-K71289571	CHEMBL603
BRD-K71289571	CHEMBL640874
BRD-K71303366	CHEMBL2359857
BRD-K71303366	CHEMBL3721094
BRD-K71329594	CHEMBL3185684
BRD-K71329594	CHEMBL4025118
BRD-K71350836	CHEMBL1129915
BRD-K71350836	CHEMBL454
BRD-K71350836	CHEMBL616874
BRD-K71379723	CHEMBL2358730
BRD-K71379723	CHEMBL3707535
BRD-K71427192	CHEMBL1617615
BRD-K71427192	CHEMBL2816441
BRD-K71430621	CHEMBL1131069
BRD-K71430621	CHEMBL14690
BRD-K71430621	CHEMBL625899
BRD-K71489689	CHEMBL1714104
BRD-K71489689	CHEMBL2784769
BRD-K71499074	CHEMBL1127259
BRD-K71499074	CHEMBL17
BRD-K71499074	CHEMBL3308614
BRD-K71499074	CHEMBL616408
BRD-K71512533	CHEMBL482767
BRD-K71512533	CHEMBL939894
BRD-K71523760	CHEMBL1394831
BRD-K71523760	CHEMBL2033242
BRD-K71534238	CHEMBL207881
BRD-K71534238	CHEMBL859939
BRD-K71554540	CHEMBL1457941
BRD-K71554540	CHEMBL2211084
BRD-K71590271	CHEMBL3561203
BRD-K71612465	CHEMBL2140960
BRD-K71671265	CHEMBL1700272
BRD-K71671265	CHEMBL2897584
BRD-K71696703	CHEMBL1332032
BRD-K71696703	CHEMBL1803725
BRD-K71726959	CHEMBL738922
BRD-K71726959	CHEMBL86066
BRD-K71731651	CHEMBL257591
BRD-K71731651	CHEMBL854725
BRD-K71746704	CHEMBL2133137
BRD-K71799778	CHEMBL426972
BRD-K71799778	CHEMBL833762
BRD-K71799949	CHEMBL108
BRD-K71799949	CHEMBL1132360
BRD-K71799949	CHEMBL635651
BRD-K71819159	CHEMBL2142658
BRD-K71823332	CHEMBL329993
BRD-K71823332	CHEMBL760350
BRD-K71835137	CHEMBL1717143
BRD-K71835137	CHEMBL2782218
BRD-K71879491	CHEMBL1130355
BRD-K71879491	CHEMBL38
BRD-K71879491	CHEMBL617033
BRD-K71879957	CHEMBL1881368
BRD-K71879957	CHEMBL3010967
BRD-K71917235	CHEMBL1591885
BRD-K71917235	CHEMBL2893529
BRD-K71926323	CHEMBL478120
BRD-K71926323	CHEMBL945593
BRD-K71970656	CHEMBL1698320
BRD-K71970656	CHEMBL2901873
BRD-K72015216	CHEMBL3330642
BRD-K72024482	CHEMBL273807
BRD-K72024482	CHEMBL875983
BRD-K72029282	CHEMBL608
BRD-K72029282	CHEMBL636449
BRD-K72034655	CHEMBL1410943
BRD-K72034655	CHEMBL2073144
BRD-K72093121	CHEMBL1090
BRD-K72093121	CHEMBL756859
BRD-K72098339	CHEMBL3187034
BRD-K72098339	CHEMBL4026468
BRD-K72166146	CHEMBL1732
BRD-K72166146	CHEMBL959895
BRD-K72195772	CHEMBL2134958
BRD-K72222507	CHEMBL1592
BRD-K72222507	CHEMBL903330
BRD-K72238567	CHEMBL1212772
BRD-K72238567	CHEMBL290077
BRD-K72238567	CHEMBL666168
BRD-K72259270	CHEMBL1201217
BRD-K72259270	CHEMBL1273025
BRD-K72264770	CHEMBL3970748
BRD-K72267874	CHEMBL3188244
BRD-K72267874	CHEMBL4027678
BRD-K72307842	CHEMBL1720056
BRD-K72307842	CHEMBL2834415
BRD-K72316999	CHEMBL3560583
BRD-K72360839	CHEMBL2354617
BRD-K72381300	CHEMBL24077
BRD-K72381300	CHEMBL643579
BRD-K72414522	CHEMBL488436
BRD-K72414522	CHEMBL902097
BRD-K72420232	CHEMBL1229592
BRD-K72420232	CHEMBL1633676
BRD-K72462751	CHEMBL728817
BRD-K72462751	CHEMBL75773
BRD-K72504866	CHEMBL1385076
BRD-K72504866	CHEMBL1961844
BRD-K72515004	CHEMBL3184201
BRD-K72515004	CHEMBL4023521
BRD-K72542090	CHEMBL1125050
BRD-K72542090	CHEMBL12318
BRD-K72542090	CHEMBL856029
BRD-K72561299	CHEMBL412030
BRD-K72615639	CHEMBL2130570
BRD-K72636697	CHEMBL4075449
BRD-K72676686	CHEMBL1621884
BRD-K72676686	CHEMBL2818091
BRD-K72676786	CHEMBL1879107
BRD-K72676786	CHEMBL3006854
BRD-K72692763	CHEMBL3188607
BRD-K72692763	CHEMBL4028041
BRD-K72694250	CHEMBL2357052
BRD-K72703948	CHEMBL202721
BRD-K72723676	CHEMBL1182210
BRD-K72723676	CHEMBL1245204
BRD-K72726508	CHEMBL1130655
BRD-K72726508	CHEMBL268368
BRD-K72726508	CHEMBL617406
BRD-K72765192	CHEMBL3561350
BRD-K72787121	CHEMBL2135158
BRD-K72817452	CHEMBL1271011
BRD-K72817452	CHEMBL1653004
BRD-K72864428	CHEMBL1702930
BRD-K72864428	CHEMBL2790495
BRD-K72883421	CHEMBL1903053
BRD-K72883421	CHEMBL3031059
BRD-K72895815	CHEMBL1354892
BRD-K72903603	CHEMBL129
BRD-K72903603	CHEMBL639872
BRD-K73004613	CHEMBL1515029
BRD-K73004613	CHEMBL2328298
BRD-K73006286	CHEMBL3561049
BRD-K73037408	CHEMBL3182129
BRD-K73037408	CHEMBL4021449
BRD-K73044744	CHEMBL2141325
BRD-K73082558	CHEMBL1449448
BRD-K73082558	CHEMBL2185185
BRD-K73099734	CHEMBL1564245
BRD-K73099734	CHEMBL2439098
BRD-K73109821	CHEMBL181
BRD-K73109821	CHEMBL860063
BRD-K73143528	CHEMBL1271429
BRD-K73143528	CHEMBL1654458
BRD-K73162352	CHEMBL1893441
BRD-K73162352	CHEMBL3036653
BRD-K73183319	CHEMBL2152358
BRD-K73196317	CHEMBL279229
BRD-K73196317	CHEMBL649193
BRD-K73201151	CHEMBL1491275
BRD-K73201151	CHEMBL3080666
BRD-K73238422	CHEMBL1448629
BRD-K73238422	CHEMBL2182932
BRD-K73251053	CHEMBL1133920
BRD-K73251053	CHEMBL619831
BRD-K73251053	CHEMBL8706
BRD-K73261812	CHEMBL2312139
BRD-K73261812	CHEMBL3607699
BRD-K73281599	CHEMBL3187421
BRD-K73281599	CHEMBL4026855
BRD-K73285375	CHEMBL1270220
BRD-K73285375	CHEMBL1666185
BRD-K73290745	CHEMBL1687838
BRD-K73290745	CHEMBL38576
BRD-K73290745	CHEMBL667364
BRD-K73293050	CHEMBL1643976
BRD-K73293050	CHEMBL2862940
BRD-K73297432	CHEMBL1902479
BRD-K73297432	CHEMBL3028529
BRD-K73304092	CHEMBL1480806
BRD-K73304092	CHEMBL3065417
BRD-K73310446	CHEMBL2138030
BRD-K73315009	CHEMBL1709480
BRD-K73315009	CHEMBL2791369
BRD-K73319509	CHEMBL2001019
BRD-K73323637	CHEMBL1793796
BRD-K73323637	CHEMBL2960147
BRD-K73334721	CHEMBL1723893
BRD-K73334721	CHEMBL2830133
BRD-K73368362	CHEMBL2381342
BRD-K73368362	CHEMBL3778278
BRD-K73391359	CHEMBL127643
BRD-K73391359	CHEMBL811267
BRD-K73394555	CHEMBL1143237
BRD-K73394555	CHEMBL416755
BRD-K73394555	CHEMBL647028
BRD-K73395020	CHEMBL179288
BRD-K73395020	CHEMBL838957
BRD-K73397362	CHEMBL1221984
BRD-K73397362	CHEMBL1614538
BRD-K73453061	CHEMBL2355308
BRD-K73481389	CHEMBL1496891
BRD-K73481389	CHEMBL3053908
BRD-K73500089	CHEMBL2360987
BRD-K73500089	CHEMBL3736831
BRD-K73532097	CHEMBL2143858
BRD-K73541271	CHEMBL1451633
BRD-K73541271	CHEMBL2183511
BRD-K73567619	CHEMBL1710239
BRD-K73567619	CHEMBL2790016
BRD-K73589401	CHEMBL110739
BRD-K73589401	CHEMBL786577
BRD-K73610817	CHEMBL1527537
BRD-K73610817	CHEMBL2350042
BRD-K73700643	CHEMBL1153390
BRD-K73700643	CHEMBL33171
BRD-K73700643	CHEMBL657082
BRD-K73701691	CHEMBL2362244
BRD-K73701691	CHEMBL3736915
BRD-K73707305	CHEMBL1728910
BRD-K73707305	CHEMBL2823106
BRD-K73709114	CHEMBL1357878
BRD-K73789395	CHEMBL186526
BRD-K73789395	CHEMBL838111
BRD-K73809982	CHEMBL3560672
BRD-K73819439	CHEMBL1729277
BRD-K73819439	CHEMBL2828677
BRD-K73824371	CHEMBL2361312
BRD-K73824371	CHEMBL3738408
BRD-K73824630	CHEMBL1329793
BRD-K73824630	CHEMBL1799455
BRD-K73825454	CHEMBL2354467
BRD-K73838513	CHEMBL1201284
BRD-K73838513	CHEMBL1273156
BRD-K73866522	CHEMBL1138905
BRD-K73866522	CHEMBL645296
BRD-K73866522	CHEMBL692
BRD-K73888531	CHEMBL3188250
BRD-K73888531	CHEMBL4027684
BRD-K73947551	CHEMBL1006
BRD-K73947551	CHEMBL720130
BRD-K73951926	CHEMBL1514981
BRD-K73951926	CHEMBL2328134
BRD-K73978287	CHEMBL1873165
BRD-K73978287	CHEMBL2968952
BRD-K73982490	CHEMBL1004922
BRD-K73982490	CHEMBL508280
BRD-K73991644	CHEMBL250450
BRD-K73991644	CHEMBL873767
BRD-K73999723	CHEMBL1017
BRD-K73999723	CHEMBL3879824
BRD-K73999723	CHEMBL723517
BRD-K74029109	CHEMBL236275
BRD-K74029109	CHEMBL907433
BRD-K74065929	CHEMBL103667
BRD-K74065929	CHEMBL771085
BRD-K74094800	CHEMBL3561960
BRD-K74112339	CHEMBL152665
BRD-K74117820	CHEMBL1145112
BRD-K74117820	CHEMBL584
BRD-K74117820	CHEMBL630669
BRD-K74126469	CHEMBL2158345
BRD-K74141488	CHEMBL626
BRD-K74141488	CHEMBL637214
BRD-K74148702	CHEMBL1405147
BRD-K74148702	CHEMBL2060681
BRD-K74155249	CHEMBL2135537
BRD-K74176882	CHEMBL1574420
BRD-K74176882	CHEMBL2846167
BRD-K74189021	CHEMBL2158275
BRD-K74195153	CHEMBL136497
BRD-K74195153	CHEMBL852572
BRD-K74212935	CHEMBL1403281
BRD-K74212935	CHEMBL2050449
BRD-K74236984	CHEMBL1214066
BRD-K74236984	CHEMBL1292672
BRD-K74284736	CHEMBL1150352
BRD-K74284736	CHEMBL287327
BRD-K74284736	CHEMBL655333
BRD-K74292317	CHEMBL1032837
BRD-K74292317	CHEMBL565654
BRD-K74305673	CHEMBL1028132
BRD-K74305673	CHEMBL536151
BRD-K74348865	CHEMBL1903305
BRD-K74348865	CHEMBL2951160
BRD-K74402642	CHEMBL1433926
BRD-K74402642	CHEMBL2169243
BRD-K74447990	CHEMBL1735963
BRD-K74447990	CHEMBL2875690
BRD-K74486276	CHEMBL2131444
BRD-K74501079	CHEMBL1127596
BRD-K74501079	CHEMBL529
BRD-K74501079	CHEMBL631125
BRD-K74514084	CHEMBL477772
BRD-K74514084	CHEMBL986448
BRD-K74534237	CHEMBL1624879
BRD-K74534237	CHEMBL2814651
BRD-K74561903	CHEMBL1736177
BRD-K74561903	CHEMBL2879365
BRD-K74591286	CHEMBL3560988
BRD-K74596421	CHEMBL1270507
BRD-K74596421	CHEMBL1653263
BRD-K74606027	CHEMBL1892245
BRD-K74606027	CHEMBL3037415
BRD-K74623475	CHEMBL3185054
BRD-K74623475	CHEMBL4024374
BRD-K74656908	CHEMBL3560490
BRD-K74690444	CHEMBL3182910
BRD-K74690444	CHEMBL4022230
BRD-K74710236	CHEMBL2141722
BRD-K74733595	CHEMBL1125370
BRD-K74733595	CHEMBL12760
BRD-K74733595	CHEMBL2225
BRD-K74733595	CHEMBL626764
BRD-K74741811	CHEMBL3348910
BRD-K74763371	CHEMBL3621051
BRD-K74763371	CHEMBL704686
BRD-K74763371	CHEMBL957
BRD-K74765201	CHEMBL162358
BRD-K74767048	CHEMBL2360382
BRD-K74767048	CHEMBL3734139
BRD-K74773935	CHEMBL3330641
BRD-K74832096	CHEMBL3188404
BRD-K74832096	CHEMBL4027838
BRD-K74840245	CHEMBL1305554
BRD-K74840245	CHEMBL1696120
BRD-K74865981	CHEMBL274491
BRD-K74865981	CHEMBL732077
BRD-K74913225	CHEMBL220491
BRD-K74913225	CHEMBL867297
BRD-K74931283	CHEMBL1900088
BRD-K74931283	CHEMBL3030039
BRD-K74949371	CHEMBL2135417
BRD-K74951051	CHEMBL2140651
BRD-K74965436	CHEMBL2358495
BRD-K74980345	CHEMBL1611201
BRD-K74980345	CHEMBL2767775
BRD-K74989018	CHEMBL1699156
BRD-K74989018	CHEMBL2901043
BRD-K75012089	CHEMBL3182780
BRD-K75012089	CHEMBL4022100
BRD-K75037734	CHEMBL3638703
BRD-K75037734	CHEMBL702926
BRD-K75037734	CHEMBL965
BRD-K75040614	CHEMBL1393993
BRD-K75040614	CHEMBL2027525
BRD-K75089421	CHEMBL640
BRD-K75089421	CHEMBL642490
BRD-K75152103	CHEMBL1906306
BRD-K75152103	CHEMBL2952184
BRD-K75181824	CHEMBL1407110
BRD-K75181824	CHEMBL2065646
BRD-K75265760	CHEMBL2141493
BRD-K75295174	CHEMBL483158
BRD-K75295174	CHEMBL939892
BRD-K75296800	CHEMBL1970015
BRD-K75296800	CHEMBL3117296
BRD-K75302809	CHEMBL1895127
BRD-K75302809	CHEMBL3036773
BRD-K75304533	CHEMBL1386647
BRD-K75304533	CHEMBL2015281
BRD-K75308783	CHEMBL3349370
BRD-K75308990	CHEMBL1502744
BRD-K75308990	CHEMBL3069002
BRD-K75315865	CHEMBL1892795
BRD-K75315865	CHEMBL3032875
BRD-K75360161	CHEMBL1378024
BRD-K75360161	CHEMBL1947574
BRD-K75388977	CHEMBL2135441
BRD-K75430629	CHEMBL1213082
BRD-K75430629	CHEMBL1286337
BRD-K75466013	CHEMBL1135567
BRD-K75466013	CHEMBL278172
BRD-K75466013	CHEMBL634664
BRD-K75478907	CHEMBL392394
BRD-K75516118	CHEMBL430893
BRD-K75516118	CHEMBL788195
BRD-K75527158	CHEMBL3044568
BRD-K75527158	CHEMBL679312
BRD-K75527158	CHEMBL870
BRD-K75532464	CHEMBL54044
BRD-K75532464	CHEMBL697747
BRD-K75615183	CHEMBL279085
BRD-K75615183	CHEMBL634302
BRD-K75627148	CHEMBL2358826
BRD-K75627148	CHEMBL3707490
BRD-K75641083	CHEMBL1722927
BRD-K75641083	CHEMBL2836413
BRD-K75641298	CHEMBL1122119
BRD-K75641298	CHEMBL618737
BRD-K75641298	CHEMBL86
BRD-K75644678	CHEMBL260419
BRD-K75644678	CHEMBL917975
BRD-K75649340	CHEMBL1149605
BRD-K75649340	CHEMBL283078
BRD-K75649340	CHEMBL647081
BRD-K75669394	CHEMBL2144570
BRD-K75699339	CHEMBL687023
BRD-K75699339	CHEMBL905
BRD-K75707803	CHEMBL1865147
BRD-K75707803	CHEMBL2974712
BRD-K75755028	CHEMBL2132347
BRD-K75781834	CHEMBL3183722
BRD-K75781834	CHEMBL4023042
BRD-K75784474	CHEMBL1555138
BRD-K75784474	CHEMBL2421075
BRD-K75856618	CHEMBL3561154
BRD-K75868704	CHEMBL1200932
BRD-K75868704	CHEMBL1272512
BRD-K75903201	CHEMBL1449264
BRD-K75903201	CHEMBL2182997
BRD-K75958195	CHEMBL2151019
BRD-K75958195	CHEMBL294951
BRD-K75958195	CHEMBL878408
BRD-K75961033	CHEMBL3559894
BRD-K75965029	CHEMBL3184741
BRD-K75965029	CHEMBL4024061
BRD-K75997540	CHEMBL1868014
BRD-K75997540	CHEMBL2974057
BRD-K75999307	CHEMBL1490041
BRD-K75999307	CHEMBL3058067
BRD-K76018977	CHEMBL1622795
BRD-K76018977	CHEMBL2817699
BRD-K76021727	CHEMBL3304232
BRD-K76042595	CHEMBL1982510
BRD-K76064317	CHEMBL3309044
BRD-K76064317	CHEMBL71191
BRD-K76064317	CHEMBL878045
BRD-K76100122	CHEMBL2133497
BRD-K76108747	CHEMBL190860
BRD-K76108747	CHEMBL881194
BRD-K76132250	CHEMBL2017783
BRD-K76132250	CHEMBL3239296
BRD-K76133116	CHEMBL1125402
BRD-K76133116	CHEMBL2382
BRD-K76133116	CHEMBL522
BRD-K76133116	CHEMBL622509
BRD-K76188144	CHEMBL486146
BRD-K76188144	CHEMBL994852
BRD-K76193256	CHEMBL3561300
BRD-K76205745	CHEMBL191
BRD-K76205745	CHEMBL909966
BRD-K76211160	CHEMBL1645407
BRD-K76211160	CHEMBL2861674
BRD-K76211354	CHEMBL2360483
BRD-K76211354	CHEMBL3737138
BRD-K76236182	CHEMBL2139070
BRD-K76274772	CHEMBL429926
BRD-K76274772	CHEMBL889520
BRD-K76293260	CHEMBL225745
BRD-K76304753	CHEMBL1242
BRD-K76304753	CHEMBL847843
BRD-K76352755	CHEMBL2362018
BRD-K76352755	CHEMBL3739014
BRD-K76357752	CHEMBL1724463
BRD-K76357752	CHEMBL2831981
BRD-K76363932	CHEMBL1715864
BRD-K76363932	CHEMBL2783519
BRD-K76390333	CHEMBL3561080
BRD-K76397886	CHEMBL3561410
BRD-K76423693	CHEMBL3187124
BRD-K76423693	CHEMBL4026558
BRD-K76425766	CHEMBL473326
BRD-K76425766	CHEMBL886416
BRD-K76425827	CHEMBL1062561
BRD-K76425827	CHEMBL584481
BRD-K76438898	CHEMBL1875524
BRD-K76438898	CHEMBL2970602
BRD-K76525302	CHEMBL1143586
BRD-K76525302	CHEMBL18797
BRD-K76525302	CHEMBL632497
BRD-K76534306	CHEMBL1133024
BRD-K76534306	CHEMBL15511
BRD-K76534306	CHEMBL632072
BRD-K76565902	CHEMBL1881867
BRD-K76565902	CHEMBL3012190
BRD-K76568384	CHEMBL191066
BRD-K76568384	CHEMBL825402
BRD-K76578350	CHEMBL2357977
BRD-K76587808	CHEMBL3217660
BRD-K76587808	CHEMBL54909
BRD-K76587808	CHEMBL877219
BRD-K76595177	CHEMBL1585419
BRD-K76595177	CHEMBL2840559
BRD-K76600340	CHEMBL1235535
BRD-K76600340	CHEMBL1632945
BRD-K76612204	CHEMBL1270112
BRD-K76612204	CHEMBL1665703
BRD-K76612659	CHEMBL3184545
BRD-K76612659	CHEMBL4023865
BRD-K76617868	CHEMBL1156222
BRD-K76617868	CHEMBL38380
BRD-K76617868	CHEMBL658021
BRD-K76630978	CHEMBL114275
BRD-K76630978	CHEMBL791684
BRD-K76634210	CHEMBL1152314
BRD-K76634210	CHEMBL663432
BRD-K76634210	CHEMBL788
BRD-K76636716	CHEMBL2357707
BRD-K76636716	CHEMBL3707687
BRD-K76662562	CHEMBL3560695
BRD-K76674262	CHEMBL46286
BRD-K76674262	CHEMBL677739
BRD-K76691125	CHEMBL1884008
BRD-K76691125	CHEMBL3000592
BRD-K76698671	CHEMBL2419279
BRD-K76698671	CHEMBL3806879
BRD-K76703230	CHEMBL2110734
BRD-K76723084	CHEMBL1130023
BRD-K76723084	CHEMBL547
BRD-K76723084	CHEMBL627493
BRD-K76749891	CHEMBL2360361
BRD-K76749891	CHEMBL3734118
BRD-K76773351	CHEMBL1036268
BRD-K76773351	CHEMBL568150
BRD-K76775527	CHEMBL56367
BRD-K76775527	CHEMBL698948
BRD-K76784707	CHEMBL3560591
BRD-K76805682	CHEMBL322970
BRD-K76805682	CHEMBL794891
BRD-K76810206	CHEMBL1372950
BRD-K76810206	CHEMBL1943864
BRD-K76812510	CHEMBL461522
BRD-K76812510	CHEMBL885494
BRD-K76840893	CHEMBL750605
BRD-K76840893	CHEMBL88272
BRD-K76846644	CHEMBL1533074
BRD-K76846644	CHEMBL2378306
BRD-K76872913	CHEMBL1607517
BRD-K76872913	CHEMBL2774398
BRD-K76896292	CHEMBL1895968
BRD-K76896292	CHEMBL3037224
BRD-K76907295	CHEMBL2135309
BRD-K76908866	CHEMBL1004001
BRD-K76908866	CHEMBL483321
BRD-K76933066	CHEMBL1036290
BRD-K76933066	CHEMBL566495
BRD-K76951091	CHEMBL1719428
BRD-K76951091	CHEMBL2831664
BRD-K76951133	CHEMBL3560846
BRD-K76964878	CHEMBL1042825
BRD-K76964878	CHEMBL597477
BRD-K76996839	CHEMBL2135757
BRD-K77008974	CHEMBL561708
BRD-K77008974	CHEMBL954101
BRD-K77014406	CHEMBL1476196
BRD-K77014406	CHEMBL3048720
BRD-K77032321	CHEMBL1093091
BRD-K77032321	CHEMBL1112247
BRD-K77100270	CHEMBL2144727
BRD-K77125349	CHEMBL3560929
BRD-K77133231	CHEMBL17331
BRD-K77133231	CHEMBL638307
BRD-K77144489	CHEMBL2131904
BRD-K77171813	CHEMBL19173
BRD-K77171813	CHEMBL638097
BRD-K77175907	CHEMBL1040
BRD-K77175907	CHEMBL736721
BRD-K77191339	CHEMBL3561556
BRD-K77229048	CHEMBL2144017
BRD-K77235585	CHEMBL3184084
BRD-K77235585	CHEMBL4023404
